MofName,CO2Fraction,Pressure[bar],AdsCO2,AdsN2,AdsCO2Predicted,AdsN2Predicted,SymlogAbsLoadingCO2Predicted,SymlogAbsLoadingN2Predicted,AdsCO2PredictedPure,AdsN2PredictedPure,AdsCO2GCMCIast,AdsN2GCMCIast,AdsCO2MLIast,AdsN2MLIast,AdsCO2MLPureIast,AdsN2MLPureIast
ddmof_5980,0.4,0.01,0.0094261,0.0013848,0.009036309431970063,0.0011399449381209632,,,,,0.005237932522937833,0.0013159697167143233,0.006255008825820543,0.0011826887010090088,0.005839884142324607,0.0012705890101189373
ddmof_5980,0.4,0.1,0.100395,0.0127422,0.08987612800813495,0.01203191894310502,,,,,0.052298213838823895,0.013103500914608839,0.06245080385983936,0.01179176981831467,0.058363782966416006,0.012687290845406205
ddmof_5980,0.4,0.2,0.2047984,0.0253994,0.17502969849952163,0.023571855440106402,,,,,0.10441710089519483,0.026082911708712315,0.12468183153438281,0.023505871652578003,0.11664979378666045,0.025333340753477054
ddmof_5980,0.4,0.3,0.2975894,0.0385789,0.23666363553681546,0.033833354954603725,,,,,0.1563581038108735,0.03893946959783569,0.18669442613562862,0.03514288618773248,0.17485824588876434,0.03793829256985907
ddmof_5980,0.4,0.4,0.3908297,0.049329,0.307027213847887,0.044043635792600656,,,,,0.20812264996323382,0.05167439699929944,0.24848991959937586,0.046703388812519106,0.23298935190965406,0.050502288547206356
ddmof_5980,0.4,0.5,0.4110059,0.0607957,0.37823001706599074,0.05578218773567476,,,,,0.2597121516586913,0.0642889017415409,0.31006963280057137,0.058187949677308885,0.2910433236987087,0.06302547034809447
ddmof_5980,0.4,0.6,0.5025943,0.0714365,0.4770510677375407,0.06929925366810405,,,,,0.3111280063232484,0.07678417727005085,0.3714348756672317,0.06959713375120873,0.34902037232129446,0.0755079790479249
ddmof_5980,0.4,0.7,0.5873804,0.0834863,0.5165221232757417,0.07793217280338113,,,,,0.36237159669023605,0.089161402849953,0.4325869472929654,0.0809315008784463,0.4069207080622821,0.08794995513780722
ddmof_5980,0.4,0.8,0.6430865,0.0958034,0.6027285328642759,0.09477934983325902,,,,,0.413444290985278,0.10142174376531175,0.4935271360481375,0.0921916058340236,0.46474454042955327,0.10035153852742193
ddmof_5980,0.4,0.9,0.6663359,0.1056789,0.6077946202791865,0.09709691930317615,,,,,0.4643474431085322,0.1135663515152177,0.5542567196896692,0.10337799837867452,0.5224920781574856,0.11271286854786758
ddmof_5980,0.4,1.0,0.7703263,0.1179838,0.6891746398494755,0.11442085981080946,,,,,0.5150823928142602,0.125596364006705,0.6147769654695038,0.11449122331312572,0.580163529210397,0.12503408395451257
ddmof_5980,0.4,2.0,1.2595832,0.2145403,1.2156520204727987,0.20652515863207868,,,,,1.013465735115975,0.23983474198341306,1.2087373359226217,0.22171566911076443,1.1527384810243073,0.24607005438207294
ddmof_5980,0.4,3.0,1.7676558,0.3129918,1.7133048819971997,0.30892584312604876,,,,,1.4964040251015052,0.3437713047244321,1.7830838622460188,0.3221877855547371,1.7179279388426498,0.3632430259517854
ddmof_5980,0.4,4.0,2.1851604,0.4028674,2.0959937354045235,0.3968458812308212,,,,,1.9650290597483222,0.4383467709974651,2.338926101634163,0.41637832909058636,2.2759276845220877,0.47668268140836606
ddmof_5980,0.4,5.0,2.5556439,0.4881515,2.6495511561480813,0.4823566534099807,,,,,2.420364428837659,0.5244010841872111,2.877289236059761,0.5047187381731616,2.8269265146012774,0.5865135285945052
ddmof_5980,0.4,6.0,2.9907494,0.5762416,3.167395452139862,0.5587651133227027,,,,,2.8633376643048427,0.6026859772454141,3.399121915062141,0.5876050035130214,3.371106540561908,0.6928551435211046
ddmof_5980,0.4,7.0,3.3725904,0.662218,3.6206455033790976,0.6249340830108472,,,,,3.2947908180200334,0.673875762896085,3.9053032457395007,0.6654011001484462,3.908643474041768,0.7958224003366451
ddmof_5980,0.4,8.0,3.7082363,0.7454614,4.124064693693808,0.7220082387179506,,,,,3.715489696600067,0.73857662730796,4.396649035544475,0.7384420372535885,4.439706897858312,0.8955256889894109
ddmof_5980,0.4,9.0,4.1032082,0.8127801,4.580306264814736,0.7837711847594099,,,,,4.12613194521757,0.7973346577637902,4.873917378873101,0.8070365736792371,4.964460523646371,0.9920711213231617
ddmof_5980,0.4,10.0,4.4664035,0.8831841,4.9354550467297065,0.8236820034178706,,,,,4.5273541421139205,0.8506427960031715,5.337813666053881,0.8714696405359327,5.483062436862973,1.0855607262973763
ddmof_5980,0.5,0.01,0.0128394,0.0008989,0.011422231588966797,0.0009509123602526288,,,,,0.006547360648986843,0.0010965768690411463,0.007818574273620529,0.0009855224934985033,0.007299812510332582,0.0010588001319004241
ddmof_5980,0.5,0.1,0.1302644,0.0102035,0.11131103273960244,0.009746899377101005,,,,,0.06536728149455466,0.010913156263976266,0.07804489171830072,0.009821354159456211,0.07295046707344371,0.010570342157374627
ddmof_5980,0.5,0.2,0.2279871,0.0214637,0.21913818599170556,0.019760866856998398,,,,,0.1304994976995297,0.02171017354260502,0.15577811428455757,0.019567839514666858,0.14579521840812618,0.021101534644078934
ddmof_5980,0.5,0.3,0.3204986,0.0319588,0.2921915767148316,0.028064218179209968,,,,,0.19539854821707794,0.03239226870137675,0.23320175868433846,0.029240082394743464,0.21853455473125177,0.03159372369986278
ddmof_5980,0.5,0.4,0.4530467,0.0411176,0.3941111465075966,0.037414218187843004,,,,,0.2600663123844175,0.04296064388076531,0.3103178968656772,0.03883870284870068,0.29116877561187465,0.0420470549304861
ddmof_5980,0.5,0.5,0.5222117,0.051479,0.4619452394763571,0.047039980658757315,,,,,0.3245046495261632,0.053416486703245974,0.3871285819536741,0.048364314720265845,0.3636981794662363,0.05246167331093299
ddmof_5980,0.5,0.6,0.5748811,0.059326,0.5377014886146173,0.056316572793113494,,,,,0.3887153992030411,0.06376097047702246,0.4636358484622216,0.057817525721657895,0.43612306356309993,0.06283772318858233
ddmof_5980,0.5,0.7,0.7145109,0.0671,0.6220468405687273,0.06462628780675894,,,,,0.4527003814570695,0.0739952543964956,0.5398417125029111,0.06719893750634232,0.5084437240290284,0.07317534828638693
ddmof_5980,0.5,0.8,0.741708,0.0771942,0.7249382187068818,0.07394611888827762,,,,,0.516461397053225,0.08412048373956804,0.6157481719911589,0.07650914574078273,0.5806604558536398,0.08347469170603068
ddmof_5980,0.5,0.9,0.8772685,0.0904223,0.7763714646099685,0.08323902207310567,,,,,0.5800002277176878,0.09413779006180616,0.6913572068496021,0.0857487401751966,0.6527735528948478,0.09373589593105128
ddmof_5980,0.5,1.0,0.9132479,0.0962893,0.8448081512750635,0.09083980110039586,,,,,0.6433186363726966,0.10404829138753485,0.7666707792087825,0.09491830471335594,0.7247833078840575,0.10395910282996536
ddmof_5980,0.5,2.0,1.5686879,0.1761194,1.551811673822211,0.17818787143464854,,,,,1.2647543643375054,0.19751568814529402,1.5039754014809723,0.1828867194378863,1.4392606506544483,0.20413209636082008
ddmof_5980,0.5,3.0,2.0753272,0.2614399,2.151470593753034,0.2444827366309955,,,,,1.8659559962781216,0.28143881895246087,2.213767312706591,0.2644535624057485,2.1437176242496787,0.30065696307622275
ddmof_5980,0.5,4.0,2.5888538,0.3332894,2.673206165433126,0.3243693658536201,,,,,2.448409582751095,0.3567393164516642,2.897743796797764,0.34011622489324306,2.838429158543226,0.39366589262887497
ddmof_5980,0.5,5.0,3.0924077,0.4056005,3.3261814972230357,0.388227011024657,,,,,3.0134568573748375,0.4242384176766184,3.557462000291171,0.4103266956805524,3.523659991768917,0.4832855637917141
ddmof_5980,0.5,6.0,3.5618407,0.4689471,3.9056190501776693,0.43952501890421775,,,,,3.5623113153567316,0.48466948895879336,4.194353039869676,0.47549639967700913,4.1996651206099695,0.5696374108122085
ddmof_5980,0.5,7.0,4.0744562,0.5428373,4.543593208479999,0.49423732140697507,,,,,4.096072263645805,0.5386887990713232,4.80973445328368,0.536000446362268,4.8666902273638755,0.652837875131825
ddmof_5980,0.5,8.0,4.6086692,0.597766,4.969396625119197,0.5458343238231427,,,,,4.615737128016676,0.5868848097411227,5.404821214687305,0.5921813689290166,5.524972085503972,0.7329986433676036
ddmof_5980,0.5,9.0,4.9516519,0.6569827,5.608501709257494,0.5966171226562359,,,,,5.122212258538719,0.6297862078927022,5.980735502514385,0.6443524227411601,6.174738944873991,0.8102268723922131
ddmof_5980,0.5,10.0,5.4480391,0.715762,6.075147844280126,0.6633246438988356,,,,,5.616322438286581,0.6678688671934594,6.538515380513356,0.6928005014862,6.816210897673062,0.8846254022929606
ddmof_5980,0.6,0.01,0.0152202,0.0008746,0.013263794847379575,0.00075812074276173,,,,,0.007856766766926792,0.0008772098471759923,0.00938206502579359,0.0007883768579696071,0.00875972381105392,0.0008470208712676005
ddmof_5980,0.6,0.1,0.1454117,0.008345,0.12948567641230393,0.0078665740995531,,,,,0.07843414861940005,0.008725383933702126,0.09363154212427839,0.007852989141568612,0.08753544627111838,0.008454353858419285
ddmof_5980,0.6,0.2,0.2976744,0.0160462,0.2504112880654448,0.015303992553256289,,,,,0.1565730936860612,0.017347679374402968,0.1868447889157404,0.015637980927724338,0.17493383145808417,0.01687356401943141
ddmof_5980,0.6,0.3,0.3797517,0.0246584,0.3557829648457161,0.02287871295172995,,,,,0.23441919386258975,0.02586801565891373,0.27964278937429904,0.023355604119875684,0.2621955556412686,0.025257771042986207
ddmof_5980,0.6,0.4,0.5469673,0.0318616,0.4350829782249669,0.029909378417374913,,,,,0.31197478272840484,0.03428750845402279,0.3720285624496425,0.031006480622544966,0.34932101731632403,0.0336071148583827
ddmof_5980,0.6,0.5,0.6323486,0.0409232,0.566929690787834,0.037348825365622444,,,,,0.38924216908331866,0.042607259944290155,0.4640050974077979,0.03859122557154955,0.4363106134016372,0.04192173476752359
ddmof_5980,0.6,0.6,0.7221756,0.0475069,0.6415594578387234,0.04513219880864851,,,,,0.4662236372469979,0.05082835901696393,0.5555753541924007,0.04611044742086505,0.5231647392457703,0.05020176944812165
ddmof_5980,0.6,0.7,0.8179426,0.054953,0.7325234237504089,0.05157065893943473,,,,,0.5429214473543733,0.058951881444063346,0.6467422637807597,0.053564748028187475,0.6098837886348241,0.05844735695692495
ddmof_5980,0.6,0.8,0.8981978,0.0618525,0.8285482165718588,0.05930490422081124,,,,,0.619337835647051,0.066978890061684,0.7375087285347872,0.06095472273923896,0.696468153799803,0.06665863473288343
ddmof_5980,0.6,0.9,0.9564305,0.0684241,0.9406449593838779,0.06620723220807985,,,,,0.6954750147607918,0.07491043494656462,0.8278776225468956,0.06828096047081587,0.7829182254239074,0.07483573960032727
ddmof_5980,0.6,1.0,1.057202,0.0743153,0.9859024634651069,0.07331259908182879,,,,,0.7713351740091088,0.08274755358996527,0.917851791980947,0.07554404379260363,0.8692343926497915,0.08297880777212503
ddmof_5980,0.6,2.0,1.7454511,0.1407716,1.8067604008612903,0.1361615108402446,,,,,1.5151661964887675,0.1561448813409832,1.7964904803498543,0.14482516950838392,1.7251158472574621,0.1625670070716006
ddmof_5980,0.6,3.0,2.3764756,0.201373,2.5187772270186275,0.19739063217178682,,,,,2.2335406161917892,0.2211536501306219,2.6385924698545113,0.20838751101049088,2.5680237537412305,0.2388969490366217
ddmof_5980,0.6,4.0,3.0617122,0.2586096,3.2878181681618113,0.25281209553571143,,,,,2.9283034435767865,0.2786282358129113,3.446591550275785,0.2667204996488361,3.3983229325325492,0.31209523132220357
ddmof_5980,0.6,5.0,3.5882118,0.3153847,3.879009150818828,0.2892316874835561,,,,,3.601119679853025,0.32932912892266686,4.222705642765392,0.32026523049696154,4.216364296275763,0.38228298293842605
ddmof_5980,0.6,6.0,4.1976147,0.3744434,4.746580497213346,0.34491819596710643,,,,,4.253494076609327,0.3739344884391182,4.968960114298327,0.36941998431007866,5.0224854772200915,0.4495761332143103
ddmof_5980,0.6,7.0,4.7984539,0.4254851,5.623344328119414,0.38574715288821976,,,,,4.886788500628917,0.4130501208167392,5.687208159656202,0.4145450307192201,5.8170114223068605,0.5140856658670666
ddmof_5980,0.6,8.0,5.336566,0.4632137,6.060664371872664,0.40542123421077453,,,,,5.502237223549962,0.4472181172110747,6.379148669396501,0.4559668175469122,6.600254957824715,0.5759178590902737
ddmof_5980,0.6,9.0,5.9302142,0.518762,6.547518995871213,0.44361274155704616,,,,,6.100960409704862,0.4769243450157924,7.046341935725739,0.4939816342070067,7.372517325384642,0.6351745125133593
ddmof_5980,0.6,10.0,6.4385541,0.5658194,7.237567039225759,0.47827987390238036,,,,,6.683976036322862,0.5026049591648671,7.690223493287689,0.5288588232135667,8.13408869085444,0.6919531618278297
ddmof_5980,0.7,0.01,0.019666,0.0005466,0.016016309535174907,0.0005656326248361007,,,,,0.009166150873640014,0.0006578686502296521,0.010945481086255572,0.0005912517926390695,0.0102196180443665,0.0006352512279866923
ddmof_5980,0.7,0.1,0.1799214,0.0065837,0.1489150044150241,0.005684955199650899,,,,,0.09149881211129607,0.006540183034492156,0.10921075896901265,0.005886672989643319,0.10211872043189003,0.006339325720888013
ddmof_5980,0.7,0.2,0.337553,0.0117947,0.2815349186287538,0.011421817714068458,,,,,0.1826378641714029,0.012995422094057308,0.21788188633464758,0.011716281771057241,0.20406563191912253,0.01264942706141432
ddmof_5980,0.7,0.3,0.4491718,0.0181233,0.39950415934284234,0.01692203189740182,,,,,0.27341995788811196,0.01936668648926085,0.3260176217701831,0.017489403971636033,0.30584124519522565,0.01893042847339322
ddmof_5980,0.7,0.4,0.5861657,0.0241847,0.5218317301291927,0.021776865663783115,,,,,0.36384786564289245,0.025654933912339375,0.4336221600890596,0.023206610424064345,0.4074460689319136,0.025182453834795795
ddmof_5980,0.7,0.5,0.6988534,0.0297359,0.6627276243378447,0.028262074926457038,,,,,0.45392433083348455,0.03186111059013305,0.5406996518327949,0.028868465259892374,0.5088806097489722,0.03140562645271348
ddmof_5980,0.7,0.6,0.8191694,0.0352627,0.7438461489825916,0.03345016033596137,,,,,0.5436520682121364,0.037986151434821695,0.6472542038497576,0.03447552600162279,0.6101453722240726,0.03760006906631966
ddmof_5980,0.7,0.7,0.9310069,0.0406803,0.8712902574263952,0.039401546613950504,,,,,0.6330337642195462,0.044030980192495565,0.7532898798649857,0.040028343653314764,0.7112408589025572,0.043765903849788665
ddmof_5980,0.7,0.8,1.0392123,0.0444337,0.9910105521366736,0.045092909299945756,,,,,0.7220720773145779,0.04999650958958933,0.8588107010411639,0.045527462789779406,0.8121675703071509,0.049903252415221686
ddmof_5980,0.7,0.9,1.054967,0.0502886,1.0498170779209925,0.04849239445167598,,,,,0.8107696382998028,0.05588364147721609,0.9638206465309698,0.050973421644338004,0.9129260049476257,0.0560122358155472
ddmof_5980,0.7,1.0,1.17057,0.0568115,1.1539137939994732,0.054917480728701736,,,,,0.8991290506429204,0.06169326697343849,1.0683236540209047,0.056366752195208106,1.0135166593304215,0.062092974547393744
ddmof_5980,0.7,2.0,2.0415221,0.1042699,1.9831547357626231,0.10424707988530406,,,,,1.7646788407591931,0.1157153170779035,2.0863098295484583,0.10751823008474073,2.0103031070020205,0.12137302229689238
ddmof_5980,0.7,3.0,2.7809343,0.1505135,2.9655459358402054,0.14299962642672423,,,,,2.599086341999054,0.16289241620387146,3.0576453827032424,0.15394871864340887,2.9908431727141753,0.17795712726036875
ddmof_5980,0.7,4.0,3.4777834,0.1931495,3.8404595192671,0.17937985086775302,,,,,3.404550170445723,0.20395878976298762,3.9856605413143624,0.19609914065009004,3.9556017583863947,0.23195704119477994
ddmof_5980,0.7,5.0,4.1409975,0.2361134,4.805419014401996,0.21387370172688136,,,,,4.183056470761383,0.23956775123725949,4.873370830639056,0.23436366807191653,4.905025712873084,0.28347954440835693
ddmof_5980,0.7,6.0,4.805815,0.2725908,5.483477679539355,0.24395887216719922,,,,,4.936401787257504,0.27030136841084573,5.723513265261363,0.2690954037290324,5.83954466084993,0.33262669208242485
ddmof_5980,0.7,7.0,5.4921448,0.3117285,6.033145532790349,0.2627350018974484,,,,,5.666213301222375,0.29667887248496183,6.538577695955304,0.30061127958712397,6.759571788570769,0.3794960469957148
ddmof_5980,0.7,8.0,6.1201812,0.3417802,6.831376834760826,0.2830811232034305,,,,,6.373966761830713,0.3191639850711454,7.3208340469006465,0.3291962925637199,7.665504589015618,0.42418089947870163
ddmof_5980,0.7,9.0,6.86625,0.378294,7.573162319566568,0.3112149665447022,,,,,7.061002393735617,0.3381713124686828,8.072356054328278,0.3551071781165748,8.557725568785488,0.46677047537048455
ddmof_5980,0.7,10.0,7.4827467,0.4022844,8.373573052669807,0.32629011702449656,,,,,7.728539026711585,0.35407193492673433,8.795042016452639,0.37857560510994687,9.436602918946777,0.5073501326995582
ddmof_5980,0.8,0.01,0.0198482,0.0003644,0.017811427520209335,0.00036457613865018923,,,,,0.010475512966009735,0.0004385532773119905,0.012508822458922752,0.0003941472957231318,0.011679495210137652,0.00042349120183449455
ddmof_5980,0.8,0.1,0.2058552,0.0035348,0.16559641036609346,0.003750264809598131,,,,,0.10456126886967533,0.004357552675028758,0.12478254614156192,0.003922403930036479,0.11670028942831974,0.004225257517110703
ddmof_5980,0.8,0.2,0.3529311,0.0082478,0.30347464791802614,0.007546107505920265,,,,,0.20869378449633544,0.008653394559516832,0.24888943741353284,0.007802727945600196,0.23319061877571498,0.008429121951513017
ddmof_5980,0.8,0.3,0.4947716,0.0115275,0.47332196097499885,0.011853194876651752,,,,,0.3124007575581755,0.012888257050710067,0.37232635926424684,0.011641434667168944,0.34947161997909076,0.012611689863251018
ddmof_5980,0.8,0.4,0.6510063,0.0163134,0.5753260250114107,0.014448777429721052,,,,,0.4156853661716113,0.01706286294624415,0.4950989329831576,0.015438980883980618,0.46554392239777465,0.016773057357333664
ddmof_5980,0.8,0.5,0.7474049,0.0197146,0.7279355727235514,0.017807130558252195,,,,,0.5185507562580985,0.021177926549957395,0.6172127165989519,0.019195817639487307,0.5814081528260688,0.020913320086081273
ddmof_5980,0.8,0.6,0.9351368,0.0238324,0.8483854512738401,0.021281737820863997,,,,,0.6210000419065635,0.025234153776324215,0.7386732057627334,0.022912390315355583,0.6970649355057406,0.025032573251449995
ddmof_5980,0.8,0.7,1.0132906,0.0263347,0.9218617423950449,0.02473543092870175,,,,,0.7230363057315125,0.02923224225352117,0.8594858346165365,0.0265891387140632,0.8125148921384379,0.029130911607347737
ddmof_5980,0.8,0.8,1.1150946,0.0296022,1.0322065905176383,0.027997553058800403,,,,,0.824662599226864,0.033172881425154704,0.9796559766474872,0.03022649714008977,0.9277586418980304,0.03320842946194483
ddmof_5980,0.8,0.9,1.2124529,0.0331735,1.2340831136170112,0.03266669208417952,,,,,0.9258819431155758,0.03705675265065926,1.099188945527862,0.03382489447974943,1.0427968014429003,0.037265220679949806
ddmof_5980,0.8,1.0,1.3333762,0.0368661,1.2927891772526618,0.03534072520120654,,,,,1.0266973276951064,0.040884529304392105,1.2180899959413218,0.03738475427968354,1.1576299849281357,0.041301378684904695
ddmof_5980,0.8,2.0,2.2816561,0.0679625,2.2898710922435668,0.0674106671857889,,,,,2.0132701941172484,0.07621971946770706,2.3734604258063445,0.07095330071844312,2.294821484883476,0.08054837424519753
ddmof_5980,0.8,3.0,3.0803579,0.0982449,3.3405501771056794,0.09212124904296512,,,,,2.9625231864822195,0.10663048276820844,3.471010829313991,0.1010971611960197,3.4121728215889378,0.11783162416254922
ddmof_5980,0.8,4.0,3.8503076,0.1267661,4.378098017674782,0.11705836438805607,,,,,3.876994459580782,0.1326726347424492,4.515138339719844,0.12816275103020688,4.510258687213888,0.15323761546973555
ddmof_5980,0.8,5.0,4.6753926,0.1555788,5.399384514845965,0.13792475979228574,,,,,4.758983903880459,0.1548408139523246,5.509800287498859,0.15245729222964727,5.58963125364286,0.18684889103209598
ddmof_5980,0.8,6.0,5.4081483,0.1785123,6.305827887607177,0.1541247233945629,,,,,5.610578205761275,0.1735754439576783,6.458567724685049,0.17425385026054707,6.650821222683286,0.21874424454439825
ddmof_5980,0.8,7.0,6.2217423,0.2022719,7.159762795509037,0.172159824334642,,,,,6.433673163163172,0.189268859164772,7.364671362493318,0.19379563961670027,7.694338820757396,0.24899890492412396
ddmof_5980,0.8,8.0,7.1135143,0.2241365,7.9218810645371285,0.18046625885171733,,,,,7.2299935722208435,0.20227070019547952,8.23104114166988,0.2112997168504198,8.720674741382009,0.2776847107369107
ddmof_5980,0.8,9.0,7.7993947,0.2444584,8.855469585228901,0.19656070875331108,,,,,8.001110960264295,0.21289267058761002,9.060340436748893,0.22696015843285727,9.730301038517636,0.3048702752474052
ddmof_5980,0.8,10.0,8.6743796,0.2637478,9.426693637084153,0.20138703220937382,,,,,8.74845940642584,0.2214127346677191,9.854995720043144,0.24095080370381625,10.723671973661716,0.3306211426508425
ddmof_5980,0.9,0.01,0.0233587,0.0001822,0.02010886859628561,0.0001800446433709591,,,,,0.011784853040919996,0.00021926372753197792,0.014072089147711455,0.00019706336543790496,0.013139355308241065,0.00021174079258145305
ddmof_5980,0.9,0.1,0.2181844,0.0022593,0.1828157491128932,0.0018325965503668813,,,,,0.11762151579546652,0.002177491961980207,0.14034690752880938,0.001960180190463155,0.13128015313308986,0.0021121490193891047
ddmof_5980,0.9,0.2,0.3752451,0.0039478,0.3483801138807809,0.00361261487168573,,,,,0.2347408300260334,0.004321589596790459,0.2798674729902518,0.0038973053738820453,0.2623087910142307,0.004212646870811551
ddmof_5980,0.9,0.3,0.5550207,0.0059156,0.5205147879633388,0.005715288965813298,,,,,0.3513615102629047,0.00643270304144934,0.4185691050767817,0.0058116490320369325,0.39308667658841534,0.006301549082725008
ddmof_5980,0.9,0.4,0.7173411,0.0074947,0.6794396466152793,0.007439738785783115,,,,,0.4674870897616937,0.008511237745314537,0.5564591237944607,0.007703480972819364,0.5236145696833033,0.008378910917355098
ddmof_5980,0.9,0.5,0.7953492,0.0094382,0.8235902020503831,0.009226266041503872,,,,,0.5831210678389764,0.010557594522169133,0.6935447617825694,0.009573067387233064,0.6538932270246767,0.010444787372047074
ddmof_5980,0.9,0.6,0.9845022,0.0106894,0.9739785950057839,0.010936500822737788,,,,,0.6982669102443779,0.012572169601749374,0.8298331656098434,0.01142067090534777,0.7839234022518126,0.012499233180606587
ddmof_5980,0.9,0.7,1.123391,0.0128272,1.0681330242897338,0.012185832782011649,,,,,0.8129280495282982,0.01455535468067807,0.9653313970477504,0.013246550651295265,0.9137058459327586,0.014542302814637838
ddmof_5980,0.9,0.8,1.1742627,0.0147343,1.175769159734983,0.014043838866403783,,,,,0.9271078854053051,0.016507536972838167,1.1000464343213516,0.015050962297252354,1.0432413055795313,0.01657405048486711
ddmof_5980,0.9,0.9,1.3045028,0.0170422,1.309899108188255,0.016161039321446392,,,,,1.0408097851132712,0.018429099259181746,1.2339851733381597,0.016834158116479533,1.1725305256632175,0.018594530142467713
ddmof_5980,0.9,1.0,1.4963647,0.0182205,1.3995591899343014,0.01726216982977149,,,,,1.1540370837682954,0.020320419936985756,1.367154428895455,0.018596387035419115,1.3015742476289962,0.020603795480370845
ddmof_5980,0.9,2.0,2.4234238,0.0339752,2.736327838608201,0.03417685757993546,,,,,2.260918461017587,0.037650547224264086,2.6579689699013147,0.0351179673597678,2.5786700548573394,0.04009129167181921
ddmof_5980,0.9,3.0,3.3309991,0.0491711,3.9156278504814046,0.04723697483350507,,,,,3.323782852437984,0.052342009527663214,3.8787723441980595,0.049793686841088335,3.832009736744786,0.05851455004523608
ddmof_5980,0.9,4.0,4.2161267,0.0621319,4.804790556885702,0.058386684133048504,,,,,4.345486679346755,0.06470802003529261,5.0352090017967654,0.06282448758597528,5.062287072960561,0.07592320060074219
ddmof_5980,0.9,5.0,5.1226938,0.0758459,5.726910772216909,0.06670197460327894,,,,,5.328633109115641,0.07502744157435225,6.132329036169504,0.07438717319338717,6.270168668123085,0.09236456119918088
ddmof_5980,0.9,6.0,6.0612682,0.0868632,6.957412575799044,0.07776046623828076,,,,,6.275597956809309,0.08354842489593091,7.174664329349653,0.08463767310547188,7.456295237591781,0.10788375055013191
ddmof_5980,0.9,7.0,6.9322446,0.0992167,7.815692124564859,0.08473959760760892,,,,,7.1885528047507945,0.09049166677249486,8.166293319752416,0.09371381046963376,8.621282823360279,0.1225237952322538
ddmof_5980,0.9,8.0,7.8448488,0.1126634,8.7938845848309,0.09158407336382682,,,,,8.069485652423255,0.09605332816513208,9.110896322223837,0.10173765784001762,9.765723944369098,0.1363257310958739
ddmof_5980,0.9,9.0,8.9969432,0.1181903,9.912075891744571,0.09594615864776324,,,,,8.920219368707926,0.10040764813347089,10.011802965347634,0.10881754919545311,10.890188685250022,0.14932869937546178
ddmof_5980,0.9,10.0,9.884318,0.1266325,10.753626825590734,0.10088158893672117,,,,,9.742428184955754,0.10370928520724647,10.872033022171872,0.11504980416557445,11.995225727235916,0.1615700378163568
ddmof_5980,1.0,0.01,0.0230064,,0.02113381357042462,,2.3053856,,0.020101592201737833,,0.013094171095253387,,0.01563528115653741,,0.01459919833854844,
ddmof_5980,1.0,0.05,,,,,2.9820647,,0.09585435710360618,,,,,,,
ddmof_5980,1.0,0.1,0.2194963,,0.20091015571250823,,3.2888756,,0.19438029293959738,,0.13067954979110483,,0.15590384701546134,,0.14585831141900085,
ddmof_5980,1.0,0.2,0.4455034,,0.3727821551267292,,3.5610557,,0.3638617126756576,,0.2607789761503023,,0.31081602386831914,,0.2914201476229297,
ddmof_5980,1.0,0.3,0.5952273,,0.5798496624555457,,3.7355123,,0.5437915354877401,,0.3903021335197685,,0.46474596225656234,,0.4366864116283337,
ddmof_5980,1.0,0.4,0.7650545,,0.7209457145266486,,3.8550575,,0.7161382329055576,,0.5192528422710136,,0.6177029746506371,,0.5816580027882186,
ddmof_5980,1.0,0.5,0.8716688,,0.8855766600360154,,3.9409835,,0.8728382025189645,,0.6476348890805045,,0.7696962561714792,,0.726335816810609,
ddmof_5980,1.0,0.6,1.0465977,,1.0285840356846556,,4.0198717,,1.0467192492782496,,0.7754520273003277,,0.9207348864331589,,0.8707207457769967,
ddmof_5980,1.0,0.7,1.1343841,,1.1452370242985503,,4.0815544,,1.2064752151021285,,0.9027079773239709,,1.070827831350913,,1.0148136781606734,
ddmof_5980,1.0,0.8,1.389131,,1.2319490551467325,,4.1111317,,1.2915108958248234,,1.0294064269472971,,1.2199839449153251,,1.1586154988449573,
ddmof_5980,1.0,0.9,1.4641873,,1.3762430684272446,,4.1724553,,1.4873942650294314,,1.1555510317247843,,1.3682119709333833,,1.3021270891413061,
ddmof_5980,1.0,1.0,1.5600028,,1.5677236091307847,,4.197233,,1.5747275364991349,,1.2811454153211055,,1.5155205447371414,,1.4453493268073208,
ddmof_5980,1.0,2.0,2.7017116,,2.7726799181194397,,4.4541326,,2.8452297188269946,,2.507602172662252,,2.939861890847327,,2.8618479099689265,
ddmof_5980,1.0,3.0,3.6499914,,4.161218910091159,,4.6211734,,4.179872263567271,,3.6827988613471074,,4.281012244313913,,4.250351051412258,
ddmof_5980,1.0,4.0,4.7248795,,5.6285947881677,,4.7390947,,5.483865323849948,,4.809883339802256,,5.546053159802185,,5.61168057579509,
ddmof_5980,1.0,5.0,5.6384068,,6.8740230192295675,,4.8333154,,6.812539370276718,,5.891750891805842,,6.741284621264923,,6.946626452545736,
ddmof_5980,1.0,6.0,6.6448709,,7.719633359283055,,4.915982,,8.240939580543627,,6.931069060616939,,7.872329971377403,,8.255948324499094,
ddmof_5980,1.0,7.0,7.8026136,,8.864693021796706,,4.9758573,,9.459162988812366,,7.93029960946767,,8.944224378303472,,9.540376949343923,
ddmof_5980,1.0,8.0,8.7878568,,9.874981759499152,,5.031839,,10.760562244968723,,8.891717989015495,,9.9614897763576,,10.800615559628563,
